id,bool_col,tinyint_col,smallint_col,int_col,bigint_col,float_col,double_col,date_string_col,string_col,timestamp_col,year,month
5304,true,4,4,4,40,1.9,40.4,06/15/10,4,2010-06-15T02:24:06.360000,2010,6
5305,false,5,5,5,50,0.33333334,50.5,06/15/10,5,2010-06-15T02:25:06.400000,2010,6
5306,true,6,6,6,60,-2.00001,60.6,06/15/10,6,2010-06-15T02:26:06.450000,2010,6
5307,false,7,7,7,70,-inf,70.7,06/15/10,7,2010-06-15T02:27:06.510000,2010,6
5308,true,8,8,8,80,-1.1,80.8,06/15/10,8,2010-06-15T02:28:06.580000,2010,6
5309,false,9,9,9,90,-2.220446e-16,90.9,06/15/10,9,2010-06-15T02:29:06.660000,2010,6
5310,true,0,0,0,0,-3.422576e16,0.0,06/16/10,0,2010-06-16T02:30:06.750000,2010,6
5311,false,1,1,1,10,-0.0,10.1,06/16/10,1,2010-06-16T02:31:06.750000,2010,6
5312,true,2,2,2,20,-inf,20.2,06/16/10,2,2010-06-16T02:32:06.760000,2010,6
5313,false,3,3,3,30,0.0,30.3,06/16/10,3,2010-06-16T02:33:06.780000,2010,6
5314,true,4,4,4,40,-0.5,40.4,06/16/10,4,2010-06-16T02:34:06.810000,2010,6
5315,false,5,5,5,50,1.1,50.5,06/16/10,5,2010-06-16T02:35:06.850000,2010,6
5316,true,6,6,6,60,-inf,60.6,06/16/10,6,2010-06-16T02:36:06.900000,2010,6
5317,false,7,7,7,70,0.0,70.7,06/16/10,7,2010-06-16T02:37:06.960000,2010,6
5318,true,8,8,8,80,,80.8,06/16/10,8,2010-06-16T02:38:07.300000,2010,6
5319,false,9,9,9,90,,90.9,06/16/10,9,2010-06-16T02:39:07.110000,2010,6
5320,true,0,0,0,0,,0.0,06/17/10,0,2010-06-17T02:40:07.200000,2010,6
5321,false,1,1,1,10,0.99999,10.1,06/17/10,1,2010-06-17T02:41:07.200000,2010,6
5322,true,2,2,2,20,-1.5,20.2,06/17/10,2,2010-06-17T02:42:07.210000,2010,6
5323,false,3,3,3,30,,30.3,06/17/10,3,2010-06-17T02:43:07.230000,2010,6
5324,true,4,4,4,40,0.0,40.4,06/17/10,4,2010-06-17T02:44:07.260000,2010,6
5325,false,5,5,5,50,-2.220446e-16,50.5,06/17/10,5,2010-06-17T02:45:07.300000,2010,6
5326,true,6,6,6,60,,60.6,06/17/10,6,2010-06-17T02:46:07.350000,2010,6
5327,false,7,7,7,70,0.0,70.7,06/17/10,7,2010-06-17T02:47:07.410000,2010,6
5328,true,8,8,8,80,1.1754944e-38,80.8,06/17/10,8,2010-06-17T02:48:07.480000,2010,6
5329,false,9,9,9,90,6.2861064e16,90.9,06/17/10,9,2010-06-17T02:49:07.560000,2010,6
5330,true,0,0,0,0,-0.0,0.0,06/18/10,0,2010-06-18T02:50:07.650000,2010,6
5331,false,1,1,1,10,0.00001,10.1,06/18/10,1,2010-06-18T02:51:07.650000,2010,6
5332,true,2,2,2,20,-2.220446e-16,20.2,06/18/10,2,2010-06-18T02:52:07.660000,2010,6
5333,false,3,3,3,30,-1.1754944e-38,30.3,06/18/10,3,2010-06-18T02:53:07.680000,2010,6
5334,true,4,4,4,40,-0.5,40.4,06/18/10,4,2010-06-18T02:54:07.710000,2010,6
5335,false,5,5,5,50,5.4574994e16,50.5,06/18/10,5,2010-06-18T02:55:07.750000,2010,6
5336,true,6,6,6,60,-0.00001,60.6,06/18/10,6,2010-06-18T02:56:07.800000,2010,6
5337,false,7,7,7,70,-0.5,70.7,06/18/10,7,2010-06-18T02:57:07.860000,2010,6
5338,true,8,8,8,80,-0.5,80.8,06/18/10,8,2010-06-18T02:58:07.930000,2010,6
5339,false,9,9,9,90,6.557304e16,90.9,06/18/10,9,2010-06-18T02:59:08.100000,2010,6
5340,true,0,0,0,0,0.0,0.0,06/19/10,0,2010-06-19T03:00:08.100000,2010,6
5341,false,1,1,1,10,-2.5941396e16,10.1,06/19/10,1,2010-06-19T03:01:08.100000,2010,6
5342,true,2,2,2,20,0.0,20.2,06/19/10,2,2010-06-19T03:02:08.110000,2010,6
5343,false,3,3,3,30,0.0,30.3,06/19/10,3,2010-06-19T03:03:08.130000,2010,6
5344,true,4,4,4,40,0.0,40.4,06/19/10,4,2010-06-19T03:04:08.160000,2010,6
5345,false,5,5,5,50,-0.0,50.5,06/19/10,5,2010-06-19T03:05:08.200000,2010,6
5346,true,6,6,6,60,,60.6,06/19/10,6,2010-06-19T03:06:08.250000,2010,6
5347,false,7,7,7,70,4.9616867e16,70.7,06/19/10,7,2010-06-19T03:07:08.310000,2010,6
5348,true,8,8,8,80,0.0,80.8,06/19/10,8,2010-06-19T03:08:08.380000,2010,6
5349,false,9,9,9,90,3.4028235e38,90.9,06/19/10,9,2010-06-19T03:09:08.460000,2010,6
5350,true,0,0,0,0,inf,0.0,06/20/10,0,2010-06-20T03:10:08.550000,2010,6
5351,false,1,1,1,10,7.204e16,10.1,06/20/10,1,2010-06-20T03:11:08.550000,2010,6
5352,true,2,2,2,20,0.0,20.2,06/20/10,2,2010-06-20T03:12:08.560000,2010,6
5353,false,3,3,3,30,-2.220446e-16,30.3,06/20/10,3,2010-06-20T03:13:08.580000,2010,6
5354,true,4,4,4,40,0.0,40.4,06/20/10,4,2010-06-20T03:14:08.610000,2010,6
5355,false,5,5,5,50,0.0,50.5,06/20/10,5,2010-06-20T03:15:08.650000,2010,6
5356,true,6,6,6,60,0.0,60.6,06/20/10,6,2010-06-20T03:16:08.700000,2010,6
5357,false,7,7,7,70,-2.220446e-16,70.7,06/20/10,7,2010-06-20T03:17:08.760000,2010,6
5358,true,8,8,8,80,-inf,80.8,06/20/10,8,2010-06-20T03:18:08.830000,2010,6
5359,false,9,9,9,90,-2.5586772e16,90.9,06/20/10,9,2010-06-20T03:19:08.910000,2010,6
5360,true,0,0,0,0,1.1920929e-7,0.0,06/21/10,0,2010-06-21T03:20:09.000000,2010,6
5361,false,1,1,1,10,-6.3449603e16,10.1,06/21/10,1,2010-06-21T03:21:09.000000,2010,6
5362,true,2,2,2,20,,20.2,06/21/10,2,2010-06-21T03:22:09.100000,2010,6
5363,false,3,3,3,30,-0.0,30.3,06/21/10,3,2010-06-21T03:23:09.300000,2010,6
5364,true,4,4,4,40,0.0,40.4,06/21/10,4,2010-06-21T03:24:09.600000,2010,6
5365,false,5,5,5,50,-0.0,50.5,06/21/10,5,2010-06-21T03:25:09.100000,2010,6
5366,true,6,6,6,60,,60.6,06/21/10,6,2010-06-21T03:26:09.150000,2010,6
5367,false,7,7,7,70,3.4028235e38,70.7,06/21/10,7,2010-06-21T03:27:09.210000,2010,6
5368,true,8,8,8,80,0.0,80.8,06/21/10,8,2010-06-21T03:28:09.280000,2010,6
5369,false,9,9,9,90,-inf,90.9,06/21/10,9,2010-06-21T03:29:09.360000,2010,6
5370,true,0,0,0,0,-0.00001,0.0,06/22/10,0,2010-06-22T03:30:09.450000,2010,6
5371,false,1,1,1,10,-2.00001,10.1,06/22/10,1,2010-06-22T03:31:09.450000,2010,6
5372,true,2,2,2,20,,20.2,06/22/10,2,2010-06-22T03:32:09.460000,2010,6
5373,false,3,3,3,30,-0.00001,30.3,06/22/10,3,2010-06-22T03:33:09.480000,2010,6
5374,true,4,4,4,40,,40.4,06/22/10,4,2010-06-22T03:34:09.510000,2010,6
5375,false,5,5,5,50,-inf,50.5,06/22/10,5,2010-06-22T03:35:09.550000,2010,6
5376,true,6,6,6,60,-0.0,60.6,06/22/10,6,2010-06-22T03:36:09.600000,2010,6
5377,false,7,7,7,70,5.9604645e-8,70.7,06/22/10,7,2010-06-22T03:37:09.660000,2010,6
5378,true,8,8,8,80,0.5,80.8,06/22/10,8,2010-06-22T03:38:09.730000,2010,6
5379,false,9,9,9,90,0.99999,90.9,06/22/10,9,2010-06-22T03:39:09.810000,2010,6
5380,true,0,0,0,0,0.0,0.0,06/23/10,0,2010-06-23T03:40:09.900000,2010,6
5381,false,1,1,1,10,0.0,10.1,06/23/10,1,2010-06-23T03:41:09.900000,2010,6
5382,true,2,2,2,20,-4.1957256e16,20.2,06/23/10,2,2010-06-23T03:42:09.910000,2010,6
5383,false,3,3,3,30,-0.000061035156,30.3,06/23/10,3,2010-06-23T03:43:09.930000,2010,6
5384,true,4,4,4,40,-inf,40.4,06/23/10,4,2010-06-23T03:44:09.960000,2010,6
5385,false,5,5,5,50,-1.1,50.5,06/23/10,5,2010-06-23T03:45:10.000000,2010,6
5386,true,6,6,6,60,0.0,60.6,06/23/10,6,2010-06-23T03:46:10.500000,2010,6
5387,false,7,7,7,70,0.0,70.7,06/23/10,7,2010-06-23T03:47:10.110000,2010,6
5388,true,8,8,8,80,inf,80.8,06/23/10,8,2010-06-23T03:48:10.180000,2010,6
5389,false,9,9,9,90,inf,90.9,06/23/10,9,2010-06-23T03:49:10.260000,2010,6
5390,true,0,0,0,0,-1.1754944e-38,0.0,06/24/10,0,2010-06-24T03:50:10.350000,2010,6
5391,false,1,1,1,10,-3.4028235e38,10.1,06/24/10,1,2010-06-24T03:51:10.350000,2010,6
5392,true,2,2,2,20,0.0,20.2,06/24/10,2,2010-06-24T03:52:10.360000,2010,6
5393,false,3,3,3,30,2.220446e-16,30.3,06/24/10,3,2010-06-24T03:53:10.380000,2010,6
5394,true,4,4,4,40,-inf,40.4,06/24/10,4,2010-06-24T03:54:10.410000,2010,6
5395,false,5,5,5,50,,50.5,06/24/10,5,2010-06-24T03:55:10.450000,2010,6
5396,true,6,6,6,60,0.0,60.6,06/24/10,6,2010-06-24T03:56:10.500000,2010,6
5397,false,7,7,7,70,-inf,70.7,06/24/10,7,2010-06-24T03:57:10.560000,2010,6
5398,true,8,8,8,80,-inf,80.8,06/24/10,8,2010-06-24T03:58:10.630000,2010,6
5399,false,9,9,9,90,0.0,90.9,06/24/10,9,2010-06-24T03:59:10.710000,2010,6
5400,true,0,0,0,0,-1.1,0.0,06/25/10,0,2010-06-25T04:00:10.800000,2010,6
5401,false,1,1,1,10,-4.4548273e16,10.1,06/25/10,1,2010-06-25T04:01:10.800000,2010,6
5402,true,2,2,2,20,0.0,20.2,06/25/10,2,2010-06-25T04:02:10.810000,2010,6
5403,false,3,3,3,30,0.0,30.3,06/25/10,3,2010-06-25T04:03:10.830000,2010,6
5404,true,4,4,4,40,-inf,40.4,06/25/10,4,2010-06-25T04:04:10.860000,2010,6
5405,false,5,5,5,50,-1e-45,50.5,06/25/10,5,2010-06-25T04:05:10.900000,2010,6
5406,true,6,6,6,60,0.0,60.6,06/25/10,6,2010-06-25T04:06:10.950000,2010,6
5407,false,7,7,7,70,1.1920929e-7,70.7,06/25/10,7,2010-06-25T04:07:11.100000,2010,6
5408,true,8,8,8,80,0.33333334,80.8,06/25/10,8,2010-06-25T04:08:11.800000,2010,6
5409,false,9,9,9,90,-0.0,90.9,06/25/10,9,2010-06-25T04:09:11.160000,2010,6
5410,true,0,0,0,0,0.0,0.0,06/26/10,0,2010-06-26T04:10:11.250000,2010,6
5411,false,1,1,1,10,-0.0,10.1,06/26/10,1,2010-06-26T04:11:11.250000,2010,6
5412,true,2,2,2,20,0.33333334,20.2,06/26/10,2,2010-06-26T04:12:11.260000,2010,6
5413,false,3,3,3,30,0.0,30.3,06/26/10,3,2010-06-26T04:13:11.280000,2010,6
5414,true,4,4,4,40,,40.4,06/26/10,4,2010-06-26T04:14:11.310000,2010,6
5415,false,5,5,5,50,9.007199e15,50.5,06/26/10,5,2010-06-26T04:15:11.350000,2010,6
5416,true,6,6,6,60,-inf,60.6,06/26/10,6,2010-06-26T04:16:11.400000,2010,6
5417,false,7,7,7,70,-0.0,70.7,06/26/10,7,2010-06-26T04:17:11.460000,2010,6
5418,true,8,8,8,80,-1.2054793e16,80.8,06/26/10,8,2010-06-26T04:18:11.530000,2010,6
5419,false,9,9,9,90,-0.0,90.9,06/26/10,9,2010-06-26T04:19:11.610000,2010,6
5420,true,0,0,0,0,inf,0.0,06/27/10,0,2010-06-27T04:20:11.700000,2010,6
5421,false,1,1,1,10,-0.5,10.1,06/27/10,1,2010-06-27T04:21:11.700000,2010,6
5422,true,2,2,2,20,,20.2,06/27/10,2,2010-06-27T04:22:11.710000,2010,6
5423,false,3,3,3,30,2.00001,30.3,06/27/10,3,2010-06-27T04:23:11.730000,2010,6
5424,true,4,4,4,40,-inf,40.4,06/27/10,4,2010-06-27T04:24:11.760000,2010,6
5425,false,5,5,5,50,0.0,50.5,06/27/10,5,2010-06-27T04:25:11.800000,2010,6
5426,true,6,6,6,60,inf,60.6,06/27/10,6,2010-06-27T04:26:11.850000,2010,6
5427,false,7,7,7,70,,70.7,06/27/10,7,2010-06-27T04:27:11.910000,2010,6
5428,true,8,8,8,80,-1.1920929e-7,80.8,06/27/10,8,2010-06-27T04:28:11.980000,2010,6
5429,false,9,9,9,90,1.1920929e-7,90.9,06/27/10,9,2010-06-27T04:29:12.600000,2010,6
5430,true,0,0,0,0,,0.0,06/28/10,0,2010-06-28T04:30:12.150000,2010,6
5431,false,1,1,1,10,-inf,10.1,06/28/10,1,2010-06-28T04:31:12.150000,2010,6
5432,true,2,2,2,20,4.4152174e17,20.2,06/28/10,2,2010-06-28T04:32:12.160000,2010,6
5433,false,3,3,3,30,-0.33333334,30.3,06/28/10,3,2010-06-28T04:33:12.180000,2010,6
5434,true,4,4,4,40,,40.4,06/28/10,4,2010-06-28T04:34:12.210000,2010,6
5435,false,5,5,5,50,-inf,50.5,06/28/10,5,2010-06-28T04:35:12.250000,2010,6
5436,true,6,6,6,60,inf,60.6,06/28/10,6,2010-06-28T04:36:12.300000,2010,6
5437,false,7,7,7,70,0.0,70.7,06/28/10,7,2010-06-28T04:37:12.360000,2010,6
5438,true,8,8,8,80,inf,80.8,06/28/10,8,2010-06-28T04:38:12.430000,2010,6
5439,false,9,9,9,90,,90.9,06/28/10,9,2010-06-28T04:39:12.510000,2010,6
5440,true,0,0,0,0,-2.0846335e16,0.0,06/29/10,0,2010-06-29T04:40:12.600000,2010,6
5441,false,1,1,1,10,-0.0,10.1,06/29/10,1,2010-06-29T04:41:12.600000,2010,6
5442,true,2,2,2,20,0.0,20.2,06/29/10,2,2010-06-29T04:42:12.610000,2010,6
5443,false,3,3,3,30,0.0,30.3,06/29/10,3,2010-06-29T04:43:12.630000,2010,6
5444,true,4,4,4,40,,40.4,06/29/10,4,2010-06-29T04:44:12.660000,2010,6
5445,false,5,5,5,50,-1.394793e16,50.5,06/29/10,5,2010-06-29T04:45:12.700000,2010,6
5446,true,6,6,6,60,0.0,60.6,06/29/10,6,2010-06-29T04:46:12.750000,2010,6
5447,false,7,7,7,70,,70.7,06/29/10,7,2010-06-29T04:47:12.810000,2010,6
5448,true,8,8,8,80,inf,80.8,06/29/10,8,2010-06-29T04:48:12.880000,2010,6
5449,false,9,9,9,90,,90.9,06/29/10,9,2010-06-29T04:49:12.960000,2010,6
5450,true,0,0,0,0,,0.0,06/30/10,0,2010-06-30T04:50:13.500000,2010,6
5451,false,1,1,1,10,0.0,10.1,06/30/10,1,2010-06-30T04:51:13.500000,2010,6
5452,true,2,2,2,20,1.1754944e-38,20.2,06/30/10,2,2010-06-30T04:52:13.600000,2010,6
5453,false,3,3,3,30,0.0,30.3,06/30/10,3,2010-06-30T04:53:13.800000,2010,6
5454,true,4,4,4,40,inf,40.4,06/30/10,4,2010-06-30T04:54:13.110000,2010,6
5455,false,5,5,5,50,-0.00001,50.5,06/30/10,5,2010-06-30T04:55:13.150000,2010,6
5456,true,6,6,6,60,,60.6,06/30/10,6,2010-06-30T04:56:13.200000,2010,6
5457,false,7,7,7,70,-1.9,70.7,06/30/10,7,2010-06-30T04:57:13.260000,2010,6
5458,true,8,8,8,80,-0.0,80.8,06/30/10,8,2010-06-30T04:58:13.330000,2010,6
5459,false,9,9,9,90,-1.0136075e-34,90.9,06/30/10,9,2010-06-30T04:59:13.410000,2010,6
3960,true,0,0,0,0,0.33333334,0.0,02/01/10,0,2010-02-01T00:00:00.000000,2010,2
3961,false,1,1,1,10,-inf,10.1,02/01/10,1,2010-02-01T00:01:00.000000,2010,2
3962,true,2,2,2,20,-5.0593525e16,20.2,02/01/10,2,2010-02-01T00:02:00.100000,2010,2
3963,false,3,3,3,30,5.9604645e-8,30.3,02/01/10,3,2010-02-01T00:03:00.300000,2010,2
3964,true,4,4,4,40,,40.4,02/01/10,4,2010-02-01T00:04:00.600000,2010,2
3965,false,5,5,5,50,,50.5,02/01/10,5,2010-02-01T00:05:00.100000,2010,2
3966,true,6,6,6,60,,60.6,02/01/10,6,2010-02-01T00:06:00.150000,2010,2
3967,false,7,7,7,70,,70.7,02/01/10,7,2010-02-01T00:07:00.210000,2010,2
3968,true,8,8,8,80,,80.8,02/01/10,8,2010-02-01T00:08:00.280000,2010,2
3969,false,9,9,9,90,6.0955705e16,90.9,02/01/10,9,2010-02-01T00:09:00.360000,2010,2
3970,true,0,0,0,0,1.1,0.0,02/02/10,0,2010-02-02T00:10:00.450000,2010,2
3971,false,1,1,1,10,,10.1,02/02/10,1,2010-02-02T00:11:00.450000,2010,2
3972,true,2,2,2,20,,20.2,02/02/10,2,2010-02-02T00:12:00.460000,2010,2
3973,false,3,3,3,30,0.0,30.3,02/02/10,3,2010-02-02T00:13:00.480000,2010,2
3974,true,4,4,4,40,,40.4,02/02/10,4,2010-02-02T00:14:00.510000,2010,2
3975,false,5,5,5,50,4.7549372e16,50.5,02/02/10,5,2010-02-02T00:15:00.550000,2010,2
3976,true,6,6,6,60,0.000061035156,60.6,02/02/10,6,2010-02-02T00:16:00.600000,2010,2
3977,false,7,7,7,70,-1.5,70.7,02/02/10,7,2010-02-02T00:17:00.660000,2010,2
3978,true,8,8,8,80,107441360000.0,80.8,02/02/10,8,2010-02-02T00:18:00.730000,2010,2
3979,false,9,9,9,90,-0.00001,90.9,02/02/10,9,2010-02-02T00:19:00.810000,2010,2
3980,true,0,0,0,0,,0.0,02/03/10,0,2010-02-03T00:20:00.900000,2010,2
3981,false,1,1,1,10,-inf,10.1,02/03/10,1,2010-02-03T00:21:00.900000,2010,2
3982,true,2,2,2,20,inf,20.2,02/03/10,2,2010-02-03T00:22:00.910000,2010,2
3983,false,3,3,3,30,-0.0,30.3,02/03/10,3,2010-02-03T00:23:00.930000,2010,2
3984,true,4,4,4,40,-0.0,40.4,02/03/10,4,2010-02-03T00:24:00.960000,2010,2
3985,false,5,5,5,50,inf,50.5,02/03/10,5,2010-02-03T00:25:01.000000,2010,2
3986,true,6,6,6,60,-1.1920929e-7,60.6,02/03/10,6,2010-02-03T00:26:01.500000,2010,2
3987,false,7,7,7,70,4.4552783e15,70.7,02/03/10,7,2010-02-03T00:27:01.110000,2010,2
3988,true,8,8,8,80,-0.0,80.8,02/03/10,8,2010-02-03T00:28:01.180000,2010,2
3989,false,9,9,9,90,,90.9,02/03/10,9,2010-02-03T00:29:01.260000,2010,2
3990,true,0,0,0,0,inf,0.0,02/04/10,0,2010-02-04T00:30:01.350000,2010,2
3991,false,1,1,1,10,-0.0,10.1,02/04/10,1,2010-02-04T00:31:01.350000,2010,2
3992,true,2,2,2,20,-0.0,20.2,02/04/10,2,2010-02-04T00:32:01.360000,2010,2
3993,false,3,3,3,30,3.712754e16,30.3,02/04/10,3,2010-02-04T00:33:01.380000,2010,2
3994,true,4,4,4,40,9.007199e15,40.4,02/04/10,4,2010-02-04T00:34:01.410000,2010,2
3995,false,5,5,5,50,-0.0,50.5,02/04/10,5,2010-02-04T00:35:01.450000,2010,2
3996,true,6,6,6,60,-0.0,60.6,02/04/10,6,2010-02-04T00:36:01.500000,2010,2
3997,false,7,7,7,70,-inf,70.7,02/04/10,7,2010-02-04T00:37:01.560000,2010,2
3998,true,8,8,8,80,3.4028235e38,80.8,02/04/10,8,2010-02-04T00:38:01.630000,2010,2
3999,false,9,9,9,90,1.9,90.9,02/04/10,9,2010-02-04T00:39:01.710000,2010,2
4000,true,0,0,0,0,,0.0,02/05/10,0,2010-02-05T00:40:01.800000,2010,2
4001,false,1,1,1,10,-inf,10.1,02/05/10,1,2010-02-05T00:41:01.800000,2010,2
4002,true,2,2,2,20,-5.9604645e-8,20.2,02/05/10,2,2010-02-05T00:42:01.810000,2010,2
4003,false,3,3,3,30,1.2894445e16,30.3,02/05/10,3,2010-02-05T00:43:01.830000,2010,2
4004,true,4,4,4,40,3.4028235e38,40.4,02/05/10,4,2010-02-05T00:44:01.860000,2010,2
4005,false,5,5,5,50,-1.1754944e-38,50.5,02/05/10,5,2010-02-05T00:45:01.900000,2010,2
4006,true,6,6,6,60,-inf,60.6,02/05/10,6,2010-02-05T00:46:01.950000,2010,2
4007,false,7,7,7,70,-0.5,70.7,02/05/10,7,2010-02-05T00:47:02.100000,2010,2
4008,true,8,8,8,80,-1.9,80.8,02/05/10,8,2010-02-05T00:48:02.800000,2010,2
4009,false,9,9,9,90,-0.00001,90.9,02/05/10,9,2010-02-05T00:49:02.160000,2010,2
4010,true,0,0,0,0,,0.0,02/06/10,0,2010-02-06T00:50:02.250000,2010,2
4011,false,1,1,1,10,2.00001,10.1,02/06/10,1,2010-02-06T00:51:02.250000,2010,2
4012,true,2,2,2,20,-inf,20.2,02/06/10,2,2010-02-06T00:52:02.260000,2010,2
4013,false,3,3,3,30,,30.3,02/06/10,3,2010-02-06T00:53:02.280000,2010,2
4014,true,4,4,4,40,inf,40.4,02/06/10,4,2010-02-06T00:54:02.310000,2010,2
4015,false,5,5,5,50,0.99999,50.5,02/06/10,5,2010-02-06T00:55:02.350000,2010,2
4016,true,6,6,6,60,-0.33333334,60.6,02/06/10,6,2010-02-06T00:56:02.400000,2010,2
4017,false,7,7,7,70,-inf,70.7,02/06/10,7,2010-02-06T00:57:02.460000,2010,2
4018,true,8,8,8,80,1.7094152e16,80.8,02/06/10,8,2010-02-06T00:58:02.530000,2010,2
4019,false,9,9,9,90,-5.9604645e-8,90.9,02/06/10,9,2010-02-06T00:59:02.610000,2010,2
4020,true,0,0,0,0,0.33333334,0.0,02/07/10,0,2010-02-07T01:00:02.700000,2010,2
4021,false,1,1,1,10,-1.1754944e-38,10.1,02/07/10,1,2010-02-07T01:01:02.700000,2010,2
4022,true,2,2,2,20,,20.2,02/07/10,2,2010-02-07T01:02:02.710000,2010,2
4023,false,3,3,3,30,-inf,30.3,02/07/10,3,2010-02-07T01:03:02.730000,2010,2
4024,true,4,4,4,40,-inf,40.4,02/07/10,4,2010-02-07T01:04:02.760000,2010,2
4025,false,5,5,5,50,0.0,50.5,02/07/10,5,2010-02-07T01:05:02.800000,2010,2
4026,true,6,6,6,60,4.5336502e16,60.6,02/07/10,6,2010-02-07T01:06:02.850000,2010,2
4027,false,7,7,7,70,0.0,70.7,02/07/10,7,2010-02-07T01:07:02.910000,2010,2
4028,true,8,8,8,80,1.1289985e15,80.8,02/07/10,8,2010-02-07T01:08:02.980000,2010,2
4029,false,9,9,9,90,9.007199e15,90.9,02/07/10,9,2010-02-07T01:09:03.600000,2010,2
4030,true,0,0,0,0,-5.6384597e16,0.0,02/08/10,0,2010-02-08T01:10:03.150000,2010,2
4031,false,1,1,1,10,-0.00001,10.1,02/08/10,1,2010-02-08T01:11:03.150000,2010,2
4032,true,2,2,2,20,-0.0,20.2,02/08/10,2,2010-02-08T01:12:03.160000,2010,2
4033,false,3,3,3,30,-2.00001,30.3,02/08/10,3,2010-02-08T01:13:03.180000,2010,2
4034,true,4,4,4,40,5.9604645e-8,40.4,02/08/10,4,2010-02-08T01:14:03.210000,2010,2
4035,false,5,5,5,50,1.1754944e-38,50.5,02/08/10,5,2010-02-08T01:15:03.250000,2010,2
4036,true,6,6,6,60,-5.9604645e-8,60.6,02/08/10,6,2010-02-08T01:16:03.300000,2010,2
4037,false,7,7,7,70,-1.1,70.7,02/08/10,7,2010-02-08T01:17:03.360000,2010,2
4038,true,8,8,8,80,,80.8,02/08/10,8,2010-02-08T01:18:03.430000,2010,2
4039,false,9,9,9,90,inf,90.9,02/08/10,9,2010-02-08T01:19:03.510000,2010,2
4040,true,0,0,0,0,-0.33333334,0.0,02/09/10,0,2010-02-09T01:20:03.600000,2010,2
4041,false,1,1,1,10,0.0,10.1,02/09/10,1,2010-02-09T01:21:03.600000,2010,2
4042,true,2,2,2,20,,20.2,02/09/10,2,2010-02-09T01:22:03.610000,2010,2
4043,false,3,3,3,30,-10000000.0,30.3,02/09/10,3,2010-02-09T01:23:03.630000,2010,2
4044,true,4,4,4,40,-0.0,40.4,02/09/10,4,2010-02-09T01:24:03.660000,2010,2
4045,false,5,5,5,50,0.0,50.5,02/09/10,5,2010-02-09T01:25:03.700000,2010,2
4046,true,6,6,6,60,-5.9604645e-8,60.6,02/09/10,6,2010-02-09T01:26:03.750000,2010,2
4047,false,7,7,7,70,-4.252042e16,70.7,02/09/10,7,2010-02-09T01:27:03.810000,2010,2
4048,true,8,8,8,80,-1.9,80.8,02/09/10,8,2010-02-09T01:28:03.880000,2010,2
4049,false,9,9,9,90,2.694729e15,90.9,02/09/10,9,2010-02-09T01:29:03.960000,2010,2
4050,true,0,0,0,0,9.007199e15,0.0,02/10/10,0,2010-02-10T01:30:04.500000,2010,2
4051,false,1,1,1,10,-0.5,10.1,02/10/10,1,2010-02-10T01:31:04.500000,2010,2
4052,true,2,2,2,20,-1e-45,20.2,02/10/10,2,2010-02-10T01:32:04.600000,2010,2
4053,false,3,3,3,30,-0.0,30.3,02/10/10,3,2010-02-10T01:33:04.800000,2010,2
4054,true,4,4,4,40,3.5789134e16,40.4,02/10/10,4,2010-02-10T01:34:04.110000,2010,2
4055,false,5,5,5,50,2.00001,50.5,02/10/10,5,2010-02-10T01:35:04.150000,2010,2
4056,true,6,6,6,60,0.0,60.6,02/10/10,6,2010-02-10T01:36:04.200000,2010,2
4057,false,7,7,7,70,1.1920929e-7,70.7,02/10/10,7,2010-02-10T01:37:04.260000,2010,2
4058,true,8,8,8,80,0.33333334,80.8,02/10/10,8,2010-02-10T01:38:04.330000,2010,2
4059,false,9,9,9,90,-inf,90.9,02/10/10,9,2010-02-10T01:39:04.410000,2010,2
4060,true,0,0,0,0,inf,0.0,02/11/10,0,2010-02-11T01:40:04.500000,2010,2
4061,false,1,1,1,10,10000000.0,10.1,02/11/10,1,2010-02-11T01:41:04.500000,2010,2
4062,true,2,2,2,20,1.1920929e-7,20.2,02/11/10,2,2010-02-11T01:42:04.510000,2010,2
4063,false,3,3,3,30,inf,30.3,02/11/10,3,2010-02-11T01:43:04.530000,2010,2
4064,true,4,4,4,40,10000000.0,40.4,02/11/10,4,2010-02-11T01:44:04.560000,2010,2
4065,false,5,5,5,50,-1.1754944e-38,50.5,02/11/10,5,2010-02-11T01:45:04.600000,2010,2
4066,true,6,6,6,60,,60.6,02/11/10,6,2010-02-11T01:46:04.650000,2010,2
4067,false,7,7,7,70,10000000.0,70.7,02/11/10,7,2010-02-11T01:47:04.710000,2010,2
4068,true,8,8,8,80,,80.8,02/11/10,8,2010-02-11T01:48:04.780000,2010,2
4069,false,9,9,9,90,0.000061035156,90.9,02/11/10,9,2010-02-11T01:49:04.860000,2010,2
4070,true,0,0,0,0,-5.330876e-12,0.0,02/12/10,0,2010-02-12T01:50:04.950000,2010,2
4071,false,1,1,1,10,,10.1,02/12/10,1,2010-02-12T01:51:04.950000,2010,2
4072,true,2,2,2,20,,20.2,02/12/10,2,2010-02-12T01:52:04.960000,2010,2
4073,false,3,3,3,30,-2.00001,30.3,02/12/10,3,2010-02-12T01:53:04.980000,2010,2
4074,true,4,4,4,40,0.0,40.4,02/12/10,4,2010-02-12T01:54:05.100000,2010,2
4075,false,5,5,5,50,,50.5,02/12/10,5,2010-02-12T01:55:05.500000,2010,2
4076,true,6,6,6,60,-inf,60.6,02/12/10,6,2010-02-12T01:56:05.100000,2010,2
